label_path,image_path,dataset_name
data/magrabi/labels/cropped_staple_cd_magrabi_female_image39prime.png,data/magrabi/images/cropped_magrabi_female_image39prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image45prime.png,data/magrabi/images/cropped_magrabi_female_image45prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image6prime.png,data/magrabi/images/cropped_magrabi_male_image6prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image43prime.png,data/magrabi/images/cropped_magrabi_male_image43prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image10prime.png,data/magrabi/images/cropped_magrabi_female_image10prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image4prime.png,data/magrabi/images/cropped_magrabi_female_image4prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image25prime.png,data/magrabi/images/cropped_magrabi_female_image25prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image13prime.png,data/magrabi/images/cropped_magrabi_female_image13prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image2prime.png,data/magrabi/images/cropped_magrabi_female_image2prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image43prime.png,data/magrabi/images/cropped_magrabi_female_image43prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image35prime.png,data/magrabi/images/cropped_magrabi_female_image35prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image15prime.png,data/magrabi/images/cropped_magrabi_female_image15prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image2prime.png,data/magrabi/images/cropped_magrabi_male_image2prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image38prime.png,data/magrabi/images/cropped_magrabi_female_image38prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image3prime.png,data/magrabi/images/cropped_magrabi_female_image3prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image30prime.png,data/magrabi/images/cropped_magrabi_female_image30prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image4prime.png,data/magrabi/images/cropped_magrabi_male_image4prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image12prime.png,data/magrabi/images/cropped_magrabi_female_image12prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image41prime.png,data/magrabi/images/cropped_magrabi_female_image41prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image21prime.png,data/magrabi/images/cropped_magrabi_male_image21prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image35prime.png,data/magrabi/images/cropped_magrabi_male_image35prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image7prime.png,data/magrabi/images/cropped_magrabi_female_image7prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image37prime.png,data/magrabi/images/cropped_magrabi_female_image37prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image7prime.png,data/magrabi/images/cropped_magrabi_male_image7prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image32prime.png,data/magrabi/images/cropped_magrabi_male_image32prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image14prime.png,data/magrabi/images/cropped_magrabi_male_image14prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image16prime.png,data/magrabi/images/cropped_magrabi_male_image16prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image29prime.png,data/magrabi/images/cropped_magrabi_male_image29prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image9prime.png,data/magrabi/images/cropped_magrabi_male_image9prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image34prime.png,data/magrabi/images/cropped_magrabi_male_image34prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image22prime.png,data/magrabi/images/cropped_magrabi_female_image22prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image34prime.png,data/magrabi/images/cropped_magrabi_female_image34prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image36prime.png,data/magrabi/images/cropped_magrabi_male_image36prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image20prime.png,data/magrabi/images/cropped_magrabi_male_image20prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image42prime.png,data/magrabi/images/cropped_magrabi_male_image42prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image1prime.png,data/magrabi/images/cropped_magrabi_male_image1prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image28prime.png,data/magrabi/images/cropped_magrabi_female_image28prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image42prime.png,data/magrabi/images/cropped_magrabi_female_image42prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image13prime.png,data/magrabi/images/cropped_magrabi_male_image13prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image11prime.png,data/magrabi/images/cropped_magrabi_male_image11prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image25prime.png,data/magrabi/images/cropped_magrabi_male_image25prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image17prime.png,data/magrabi/images/cropped_magrabi_female_image17prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image44prime.png,data/magrabi/images/cropped_magrabi_male_image44prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_female_image21prime.png,data/magrabi/images/cropped_magrabi_female_image21prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image30prime.png,data/magrabi/images/cropped_magrabi_male_image30prime.png,magrabi
data/magrabi/labels/cropped_staple_cd_magrabi_male_image46prime.png,data/magrabi/images/cropped_magrabi_male_image46prime.png,magrabi
